,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,Sentiment
4296,US,22666279,RJ4TSS5QQHNUH,B00IY7BNUW,874236579,Avalon Bay Portable Ice Maker,Major Appliances,4,0,0,N,Y,Produces well. Great to use vacation needs.,"Love it! The only thing that needs to be improved is the drain plug, which is awkward andm difficult to use. Could be a little larger and easier to grasp.",7/28/15,MIXED
4297,US,198570,RZ5EFZABQV850,B000SB4O8U,251630444,Avanti WD31EC Table Top Thermoelectric Water Cooler,Major Appliances,5,0,0,N,N,Five Stars,This is very ideal whenever my refrigerator is having its &#34;episodes&#34;. Thanks!,7/28/15,POSITIVE
4298,US,1236053,R2QPZ7XYLCQARU,B00CEZBHYC,943632095,"Danby Designer 3.3 cu.ft. Compact Refrigerator, Black/ Spotless Steel",Major Appliances,5,0,0,N,Y,Great purchase,Came in handy for outside parties,7/28/15,POSITIVE
4299,US,45595494,R2PQR9LO40PU8D,B00DYZ1P4I,26137231,Exhaust Filter Set for Sonya and Panda Dryer,Major Appliances,5,0,0,N,Y,Perfect fit,"Very difficult to find these filters elsewhere. (like for immediate purchase), but these are great. Just what the doctor ordered.",7/28/15,MIXED
4300,US,46229585,R3C9SU050MZX4U,B00CDWTQKI,855136348,"The Laundry Alternative Nina Soft Spin Dryer, Ventless Portable Electric Dryer. 3 Year Warranty, 127V, 60 Hz",Major Appliances,5,0,0,N,Y,excellent product,"Very efficient at removing excessive water & markedly shortening drying times.  Very quiet & smooth operating.  Last night got over 2 cups of water out of a small load that had been put through the spin cycle on delicate in the washer, but just a few drops out of a towel & sheet that had been spin dried on the fast setting. Great for people who do hand laundry or use machines without a good, fast spin dry.  I usually use a wringer after hand washing most stuff & get a lot of water out, even after wringing twice.  Cuts line drying by 2-3 hrs.  I have probably used the Nina Soft 30-40 times & continue to be impressed. Need to make one in camo & call it the Ninja soft for us guys, though.",7/28/15,POSITIVE
4301,US,45475496,R3F3SER8PL17FG,B006LZQZPW,485798707,"Defrost Heater for General Electric Hotpoint Wr51x10055 (1, Defrost)",Major Appliances,1,0,0,N,Y,One Star,Did not last very long.,7/28/15,NEGATIVE
4302,US,24483063,R1NYTYAUSNE86H,B003JRI04O,140400920,Frigidaire cooktop,Major Appliances,5,3,3,N,Y,Hot and quick,I love this stove top. It heats quick and hot. The only thing I don't like is it gets those white heat stains very quickly. Have to scrub and polish if I cook on high.,7/28/15,POSITIVE
4303,US,470525,R1V0R9NZ7L3VV3,B00O2N4LDS,876724716,"Danby DCR031B1BSLDD 3.1 cu. ft. 2 Door Compact Refrigerator, Steel",Major Appliances,5,2,2,N,Y,The reviews said this was the best buy and so far it works great,I got this for my son who's heading to college next month. The reviews said this was the best buy and so far it works great. Very happy with it. Keeps ice nice and solid... food nice and cold. It's cute too!,7/28/15,POSITIVE
4304,US,39274037,R3SLR1F11MJYGD,B00EC452R6,345562728,Supco SET184 Thermal Cutoff Kit,Major Appliances,5,0,0,N,Y,Harmony reigns!,Good price. Dryer works like new and has silenced my wife's demands for a new one.,7/28/15,POSITIVE
4305,US,17571964,R2BMA42GL8CHZ,B00L7QVT0G,743784377,"Midea WHS-109FSS1 Compact Single Reversible Door Upright Freezer, 3.0 Cubic Feet, Stainless Steel",Major Appliances,5,5,5,N,Y,I love it got it for my 5th wheel as i ...,just so you know its a little bit bigger than apt refrigerator. I love it got it for my 5th wheel as i work in oil fields so can not get to store very often. it works great but so you know most likely it will come dented ****there is no padding on it what so ever.<br />i changed the way door opened which was my plan anyway and it seals just fine works like a champ it freezes really well. the control is on the back. just so you know its the shelves that are the cooling elements.,7/28/15,POSITIVE
4306,US,42911105,R21UOLBSQTUM5S,B00KANPT4O,746077313,"SPT RF-444SS Compact Refrigerator, 4.4 Cubic Feet, Stainless Steel, Energy Star",Major Appliances,5,1,1,N,Y,Five Stars,Everything I expected and more.,7/28/15,POSITIVE
4307,US,1346334,R2UBJ1DCX615Y9,B00JXQ4PFS,407598040,"Midea WHS-121LB1 Compact Single Reversible Door Refrigerator and Freezer, 3.3 Cubic Feet, Black",Major Appliances,5,85,93,N,N,Satisfied - Price is right!,"When I received the refrigerator I was first very pleased with the look..clean, shiny, and had no scratches or dents.  The weight of this unit made install (alone) a breeze.  I was also pleased with how much I was able to stock in the unit; significantly more than my old one which is the same size.  You basically can't even hear this unit running, so that is nice.  Lastly, after two weeks of using the unit daily, I have found that the temperature is very even within.  Really no complaints here!",7/28/15,POSITIVE
4308,US,12107892,R1W8PBAT6WXH1L,B0052FXC9Y,102972272,Danby DDW611WLED Countertop Dishwasher - White,Major Appliances,5,1,1,N,Y,Great dish washer,"We don't have a spot in our kitchen for a full sized dishwasher and I dint want to remodel to put one in. This fits perfectly in the corner on our counter top right under the cabinets. We normally just wash plates, bowls, and cups in it, but it can fit certain pots and pans also. It definitely saves us time on dishes and allows us to get other stuff done in the time it use to take us to hand wash everything",7/28/15,POSITIVE
4309,US,30382683,R1N73UURQ0XBO0,B00JG8B42K,672722354,"OnePurify RFC0800A Water Filter Replacement Cartridge, 2 Pack",Major Appliances,5,0,0,N,Y,Five Stars,Arrived as expected,7/28/15,POSITIVE
4310,US,22594174,R3E21178UAKNRI,B00FHX9UQK,298977317,"Avanti Model DWE1802SS Built-In Dishwasher, Stainless Steel",Major Appliances,5,2,2,N,Y,Great,What we needed at a price we could afford. Is not great at drying but not really a problem for me,7/28/15,MIXED
4311,US,15886319,R1J6QXZT4HEOES,B004ETCWH2,631252492,"Miele Care Descaler Powder to clean and sanitize Washers, 09043380",Major Appliances,5,0,0,N,Y,Five Stars,This is for only one application,7/28/15,NEUTRAL
4312,US,51240805,R2KXR74816BOFW,B002MPLYEW,183067183,"Danby 120 Can Beverage Center, Stainless Steel DBC120BLS",Major Appliances,4,1,1,N,Y,Does a good job cooling,"Does a good job cooling. However, the temperature control is on the back side of the unit; to adjust the temperature you must be able to get to the back- which in an under counter install is a pain.",7/28/15,MIXED
4313,US,31181808,R2CZJ1FGPU6CUG,B001LTJSU2,547219189,Mini Kegerator Refrigerator & Draft Beer Dispenser - EdgeStar,Major Appliances,1,3,3,N,Y,A foamy mess,"Very disappointed. .. the velocity that the beer comes out, makes the whole experience a foamy mess. The Krupps is much better!",7/28/15,NEGATIVE
4314,US,19829405,R2B0EWYRKPJWCU,B002XVWC7S,381533207,"Heineken BT06 BeerTender Tubes, 6-Pack",Major Appliances,5,0,0,N,Y,I like Heineken.,Worked as described. I like Heineken.,7/28/15,POSITIVE
4315,US,13163010,R2UFNIKCQRRR13,B001IAPUX8,234237375,Danby Silhouette 27 Bottle Wine Cooler,Major Appliances,5,0,0,N,Y,Five Stars,Nice cooler fast delivery,7/28/15,POSITIVE
4316,US,48892420,R1AJIP6XR52IJV,B005GSZB3M,109226352,Whirlpool WMC20005YB 0.5 Cu. Ft. Black Countertop Microwave,Major Appliances,5,3,3,N,Y,The most adorable little microwave around,"I only use a microwave to reheat coffee so when I bought my new house and it didn't have a microwave in the kitchen I was kind of like, meh, no biggie. However, after several weekends of cold coffee I caved and went looking for a small microwave that would look cute on the kitchen counter without taking up too much space. I AM SO FREAKING HAPPY WITH THIS. It's literally the most adorable microwave that you could ever want. If you do &#34;cooking&#34; with a microwave, then this isn't your best option. But if you're looking for something to heat up a beverage or reheat something small then this guy is great for you. Have I mentioned how cute it is?!",7/28/15,POSITIVE
4317,US,36673113,R2M003WUDLI0QN,B00MO6V9CQ,960251524,Danby products,Major Appliances,5,1,1,N,Y,This fridge is great. Holds a lot of stuff and keeps things ...,"This fridge is great.  Holds a lot of stuff and keeps things really cold.  The freezer is just alright.  It also runs pretty quietly, which is nice.",7/28/15,POSITIVE
4318,US,52538752,R308AVTOJAML1C,B00DWCEV7G,242400077,"G.E. Microwave Glass Turntable Plate / Tray 12 3/4 "" WB49X10079",Major Appliances,5,0,0,N,Y,Five Stars,"As described, well packaged.",7/28/15,POSITIVE
4319,US,27081449,R1IQFE0NGQXFT5,B00BNGKGAY,962555729,Best Choice Products Electric Commercial Cotton Candy Machine Cart Kit 1000w Floss Maker Store Booth,Major Appliances,5,1,1,N,Y,Want to impress the neighbors and kids with the ultimate treat?  This is it! I highly recommend!,"Love this cotton candy maker!<br />Makes a cone every 30 seconds, FAST!<br />easy clean up!<br />Stainless Steele!<br />Cart is sturdy and professional!",7/28/15,POSITIVE
4320,US,31770353,R365YCEQGPQZQM,B00OTYK3O6,617625937,EasyGo Washer Mobile Hand Powered Washing Machine,Major Appliances,5,0,0,N,N,My Mom loves it!!!,This was a gift for my mom Since she lives in a 10th floor. This just make her life easier she is very happy with it!!!,7/28/15,POSITIVE
4321,US,1555661,R2X5AWZJ1EPVA9,B00MO6V96W,960251524,Danby products,Major Appliances,5,0,0,N,Y,Five Stars,This little fridge is Amazing! it keeps my drinks super cold and I CRAM it full too!,7/28/15,POSITIVE
4322,US,36115646,RI9RYQN6B2PBE,B0075CU8MG,107871439,Whirlpool GZ25FSRXYY,Major Appliances,4,0,0,N,N,"I love it, except ice forms on the bottom inside ...","I love it, except ice forms on  the bottom inside and the back. It is simple to defrost. I use a hair dryer and get it to where the ice breaks and then the ice comes in pieces. Other than that, it is a great appliance.",7/28/15,POSITIVE
4323,US,6180632,R2DXVNZDJ1T44E,B00MVVITWC,65800672,Freezer,Major Appliances,4,6,7,N,Y,Four Stars,VERY PLEASED WITH APPEARANCE AND EFFICIENCY WITH OUR MEDEA FREEZER. GLAD THAT I PURCHASED THE INEXPENSIVE THERMOMETER.,7/28/15,POSITIVE
4324,US,44636031,RO2FIFGP73IB1,B0075WD256,382996417,Koldfront 6 Place Setting Portable Countertop Dishwasher - Black,Major Appliances,5,2,2,N,Y,... a dishwasher for so long that im totally in love with this one,I have been without a dishwasher for so long that im totally in love with this one. It is small and better fit for a smaller family but its a countertop version so its meant to be small:) It works great and its a great fit for our house.,7/28/15,POSITIVE
4325,US,11025014,R273YB4GJSNTU8,B0050KJOQ6,389591298,"1 X 3949247 WASHING MACHINE LID SWITCH REPAIR PART FOR WHIRLPOOL, AMANA, MAYTAG, KENMORE AND MORE",Major Appliances,5,0,0,N,Y,"Good Form, Fit and Function","Good Form, Fit and Function. Received within the stated range.",7/28/15,POSITIVE
4326,US,38993528,R3ENCLT60T11D9,B00NPAT86E,212190951,AKDY 30-Inch 3-Speed Stainless Steel Slim Under Cabinet Range Hood AZ-Y0175,Major Appliances,3,0,0,N,Y,Three Stars,"GREAT PRODUCT, HOWEVER, IT HAS SEVERAL DENTS IN THE HOOD.",7/28/15,MIXED
4327,US,8622657,R248ARNMMKB9YJ,B002ZWR194,892941206,NewAir AW-121E 12-Bottle Thermoelectric Wine Cooler,Major Appliances,4,1,2,N,Y,Good unit for the money,"When my previous New Air AW Space Saver 18 stopped working after a little over 4 years, I decided to purchase another one.  I liked the style and it fit perfectly on my countertop.  The new one works perfectly and is extremely quiet.  It states you can store 18 bottles, but I found that to be quite difficult.  The better wine bottles are slightly larger, but by removing a few of the racks, I can store as many as 12 bottles, which works for me.  The other criticism I have is this.  When I unpacked the item, it was missing the two screws needed to secure the handle.  Luckily, I still had the old one waiting to be put out with the garbage, and I used the two screws from that to secure the new handle. If I didn't have the old one, this would have caused a major issue.  Also, there were no set of instructions or warranty booklet, which I found to be strange.  I feel their quality control division needs to improve.",7/28/15,POSITIVE
4328,US,8291048,R1HQR5BYQVZE5H,B000AMGV92,170787156,Broan 30W in. Four Way Flat Under Cabinet Range Hood,Major Appliances,5,0,0,N,Y,Great product,Nice looking hood. Fan is quiet. Directions are great and it was very easy to install....even for us not so handy folks :) Had been a nasty looking scratched hood for a while and now I'm mad we didn't change it earlier. It was very easy and inexpensive.,7/28/15,POSITIVE
4329,US,4863683,R1YHQKKBZVJUJ8,B008KFDKZE,666204714,AE-SELECT Whirpool / Kenmore Ice Maker Icemaker OEM Original Part# 4317943,Major Appliances,5,0,0,N,Y,Awesome icemaker,Product works great and can't beat the price.,7/28/15,POSITIVE
4330,US,24475310,RM0AN0QFXB5IN,B00GKNU8YY,856302357,"NEW DESIGN, The Original Dish Nanny Dishwasher Magnet CLEAN DIRTY -Sign Tells Whether Dishes Are Clean or Dirty(Dishwasher Signs With Color Options)",Major Appliances,4,0,0,N,Y,Can't wait to see if it works!,"I just received the nanny magnet and am pleased with its design and size - I have attached it to my dishwasher and have high hopes that my husband will pay attention to it!  One suggestion.  I ordered the magnet thinking it would not attach to my stainless steel dishwasher - I planned to find a nearby place to display it.  However, it arrived with velcro attachments as an alternative adhesive - a happy surprise.  Nowhere in the product description are the velcro attachments mentioned.  I suggest they be included - I almost did not order the magnet because of this issue.",7/28/15,POSITIVE
4331,US,24559868,R1JDTBBXJQE87M,B00PGFGVB6,880148567,EasyGoDryer - Portable Electric Air Drying Clothes Dryer,Major Appliances,1,2,3,N,Y,One Star,Takes too long to dry clothes.,7/28/15,NEGATIVE
4332,US,33187931,R22EYILXQ2HP1A,B00CFQKFHK,644580968,Set 4 Red/Black/Grey Polka Dots Burner Stove Range Top Stovetop Covers Kitchen,Major Appliances,4,0,0,N,Y,Four Stars,Real cool with the dots. Just wish they were heavier.,7/28/15,POSITIVE
4333,US,52659378,RYEGJZXD1FZAO,B003XRKHR8,126724168,Avanti 52 Bottle Wine Cooler,Major Appliances,1,1,1,N,Y,I purchased this item for $572. 00 last year ...,"I purchased this item for $572.00 last year. In less than 13 months the cooler was inoperable. I had the cooler estimated for repair. The evaporator was broken and would cost $575.00,to replace with an additional $121.00 for this assessment. This is very disappointing.",7/28/15,NEGATIVE
4334,US,43195783,R12LWZKCY2CXE5,B00H3ZH7CO,457548120,"Zappbo¬Æ - MORE FOR LESS 4 X 2.5"" Huge Perfect Ice Balls Value for Money Best Silicone Ice Sphere Maker and Ice Ball Mold for Cocktail,Bourbon,Scotch,Punch,Block,Bottle,Bullets,Candle,Diamond,Bowl,Fred,Guitar,Gun,Luge,Plane,Plastic,Rectangle,Ring,Shot,Skull,Square,Trek,Wars,Swan,Titanic,Cooler,Woman,Stones,Rocks,Chiller,Sculpture,Stick,Coaster,Stainless,Steel,Soapstone,Beer,Muddler",Major Appliances,5,0,0,N,Y,Work great and they are a great conversation starter when having ...,Work great and they are a great conversation starter when having guests come over as you surprise them with &#34;fancy&#34; ice spheres.,7/28/15,POSITIVE
4335,US,37047961,R2WUF8OMIWXOV1,B00F21F2KK,197716876,NEW PART 9704230 GENUINE FSP OEM FACTORY ORIGINAL BLENDER DRIVE COUPLING FOR KITCHENAID AND WHIRLPOOL - REPLACES PART NUMBER 831718,Major Appliances,5,0,0,N,Y,Just like original,"Looks just like the original. Very easy to install. Some people have complained about the rubber used, saying it seemed &#34;old&#34;. Didn't find this to be the case at all.",7/28/15,POSITIVE
4336,US,43316356,R2YSP2FM1707H1,B000JLNBW4,582305048,Koolatron Coke Personal Mini Fridge,Major Appliances,5,0,0,N,Y,Five Stars,love it.... my daughter was so excited,7/28/15,POSITIVE
4337,US,30909021,R3FR99BDKZG9BJ,B00IGAFT8Y,812523382,"SAMSUNG RF28HMEDBSR French Door Refrigerator, 28 Cubic Feet, Stainless Steel",Major Appliances,1,18,22,N,N,You will be sorry if you Buy this Samsung Refrigerator,"~~DO NOT BUY THIS~~  You have been warned. We purchased our SAMSUNG RF28HMEDBSR French Door Refrigerator through Lowe's. I have NEVER been so disgusted about a purchase in all my life. We had this 40 days and on the 37 day the freezer got up to 47 degrees and the frig side 54 degrees. However from day one it is the loudest refrigerator, it sound like gun shots going off in my kitchen. (its not the ice dropping).  After spending this much money we DO NOT want this in our home. we are in the middle of litigation to get our refund back. Why would anyone want to spend this amount of money just for it to take a dump in 37 days. We do not want repair men coming to our house every six months.  Samsung actually hung up on us after being transferred to a supervisor twice. They will not help as they want someone to take a look at it first. It is no wonder Amazon does not carry these refrigerators anymore. I do not blame them.",7/28/15,NEGATIVE
4338,US,46381084,R25MTUIWZNOU5A,B007I6PCN4,271902947,"30"" Glass Island Mount Range Hood with 870 CFM Dishwasher Safe 6"" Round Duct Vent Six Layer Grease Filters Electronic Button Control Panel",Major Appliances,5,0,0,N,Y,Very pleased with the design and usability as well as the ...,"Searched for a stand alone hood for quite some time. Very pleased with the design and usability as well as the price.  Lights are adequate, fan is great. Looks beautiful, easy to clean. Had it installed by a professional, he said it wasn't the worse hood to install.",7/28/15,POSITIVE
4339,US,3705196,RZJE2A6A50R9C,B0087PJE20,347678754,Kenmore Dishwasher Silverware Basket 8562080 White,Major Appliances,5,0,0,N,Y,Five Stars,Good part,7/28/15,POSITIVE
4340,US,44805305,R1A20EKJCP6TG0,B00D0SHKQQ,27163021,Whirlpool 4396808 Ice Machine Cleaner 16-Ounce,Major Appliances,5,0,0,N,Y,Five Stars,great stuff,7/28/15,POSITIVE
4341,US,41288608,R3RWCQQRCZX62S,B007QAK8RC,855675641,EdgeStar 80 Can 15 Inch Wide Built-In Beverage Cooler,Major Appliances,5,1,1,N,Y,So Happy,"well worth the price,  keeps the temp at the set level and is very quite",7/28/15,POSITIVE
4342,US,26416391,R2WJWYF7JHZ73V,B008MD2OW4,746281706,"Danby Designer DAR044A1WDD Compact All Refrigerator, 4.4 Cubic Feet",Major Appliances,5,0,0,N,Y,Man Cave Present!,Perfect fridge for my husbands man cave!,7/28/15,POSITIVE
4343,US,11166816,R19INO5015UP5X,B00BXPEWDC,496426482,Waring Pro Snow Cone Maker,Major Appliances,5,0,0,N,Y,Five Stars,Love it. Works great!,7/28/15,POSITIVE
4344,US,43736270,RNM7BTB5VA64Q,B00HT39PVQ,169764764,"4 Pack Tier1 GE GSWF SmartWater, Kenmore 46-9914, 469914, 9914 Replacement Refrigerator Water Filter",Major Appliances,1,0,0,N,Y,Doesn't fit. The threads are totally different.,Doesn't fit.  The threads are totally different.,7/28/15,NEGATIVE
4345,US,12081758,R8WTH6BX9A7L7,B0049PNB3U,933964733,Builders Best 010175 Dryer Vent Periscope,Major Appliances,5,2,3,N,Y,works great,installed it myself and it seems to have solved the heat flow issue from our dryer to the outside.,7/28/15,POSITIVE
4346,US,41378300,R3UPHKYLKV1DG8,B00KJ07SEM,313983847,GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator,Major Appliances,5,0,0,N,Y,It does give excellent tasting water after it is purged as recommended,Filter delivered on time and installed with no problems. It does give excellent tasting water after it is purged as recommended . I would purchase this filter again with confidence that it will perform as advertised.,7/28/15,POSITIVE
4347,US,35738772,RRTWM7M2JBIUK,B00MVVIETA,636144385,"Midea WHS-160RW1 Compact Single Reversible Door Refrigerator and Freezer, 4.4 Cubic Feet, White",Major Appliances,2,1,2,N,Y,The fridge itself was good and exactly what we expected,"The fridge itself was good and exactly what we expected. The packaging, however, left much to be desired. The box was broken and the fridge was dented in several places. We needed it desperately as our refrigerator had broken so we did not return it.",7/28/15,MIXED
4348,US,23282473,R1SAOQM1C4KDL8,B00M3F6IIS,207057851,33001808 - NEW DRYER LINT SCREEN FOR MAYTAG WHIRLPOOL KENMORE AND MORE,Major Appliances,5,0,0,N,Y,Perfect fitted and exactly same,Perfect fitted  and exactly same... thank you for save me money... elsewhere cost 27 to 29 dollars<br /><br />Thank you<br /><br />Tim,7/28/15,POSITIVE
4349,US,20951445,R6Q64TQ9M6L1L,B001DHLEDG,98058321,GE Part Number WE12X10009 BELT-DRYER,Major Appliances,5,0,0,N,Y,Five Stars,Great product. Dryer has been working like a charm,7/28/15,POSITIVE
4350,US,29677237,R2E8V2XUWUI4R9,B005IHNG5G,229370241,"Summit CR2110 115V Electric Cooktop with 2 Burners, 12-Inch",Major Appliances,5,1,1,N,Y,Five Stars,"This is a great product , very sleek and modern",7/28/15,POSITIVE
4351,US,23601829,RTKGD07VCUPOP,B000PKYXLC,6469875,Maytag MFI2568AES MFI2568AES Stainless French Door Refrigerator,Major Appliances,1,0,0,N,N,Bad Design!  Don't Buy!,"We purchased this may tag in 2007, the sign of this frig is awful, the crisper trays have no support other than the outside plastic pieces. The center support is only a plastic piece connected to the frame above it, with any kind of weight in the drawer the center support snaps. The little shelf next to the ice maker constantly freezes my salad dressings or whatever us there. The ice maker does not accumulate any amount of ice. Buying ice for a 8 member family dinner is just plain stupid!  Do not buy this fridge.",7/28/15,NEGATIVE
4352,US,1250541,R7BTYM54CKZGP,B001I2WF6G,449742852,Pug Dishwasher Magnet (Fawn),Major Appliances,5,0,0,N,Y,Five Stars,It can't get any cuter!,7/28/15,POSITIVE
4353,US,319843,R3JXE36AYF24A0,B00SS1SBRC,169538067,LG PAIR SPECIAL-Mega Capacity High Efficiency Top Load Laundry System *Graphite Steel* (WT1801HVA_DLEY1701V),Major Appliances,4,2,6,N,Y,Four Stars,item was great. arrived way earlier tgan expected,7/28/15,POSITIVE
4354,US,27942761,RC3UZ850AGX93,B00074TBCW,474687737,Broan 30-Inch Allure Range Hood,Major Appliances,4,0,0,N,Y,We have it for 9 months.,No problems with it,7/28/15,POSITIVE
4355,US,13976697,R8NKFWLP11WH3,B008DK5QNU,543208421,Whirlpool Part Number 7432P136-60: IGNITER (BAKE),Major Appliances,5,0,0,N,Y,Works in Maytag,So far so good. Installation was easy and it works as expected. Not sure how durable it is as I am using it only for a couple of weeks now. The original one lasted around 10 years. I hope this one will last a couple of years too.,7/28/15,POSITIVE
4356,US,44721466,R24U8X5VHTA9OD,B000TDD5OG,452027362,Koolatron Coca Cola 28-Can Fridge,Major Appliances,4,0,0,N,Y,"A very nice product, it keeps 20 cans nice and cold ...","A very nice product, it keeps 20 cans nice and cold in a small package. it makes little noise and consumes little energy.",7/27/15,POSITIVE
4357,US,34486081,R22K3ANWCJFN9O,B002UQ107O,396066896,Granite Grabbers Dishwasher Mounting Brackets,Major Appliances,3,0,0,N,Y,Great product but may need better adhesive,"Great concept for a product, however the adhesive strips did not hold due to the force of the dishwasher's bracket pulling downward. Had to find alternative adhesive to make sure it was secure.",7/27/15,MIXED
4358,US,2859164,R251LJ4UGI7QTB,B00N142WLC,368742951,"Haier HC27SF22RB 2.7 Cubic Feet Refrigerator/Freezer, Black",Major Appliances,4,0,0,N,N,"... and its my first time buying one and I like it, can fit a couple TV dinners in ...","Just bought this for my room so my roommate would stop eating all my food and its my first time buying one and I like it, can fit a couple TV dinners in the freezer and can fit a 12 pack of pop in it. One thing I am concerned with though is the sides of the fridge get really warm, I'm not sure if that's normal or not but other than that its a great fit for me.",7/27/15,POSITIVE
4359,US,23278719,R22J2RCLTOPJ1U,B00L1JT4YM,839318065,Samsung DA29-00020B Compatible Water Filter - Refrigerator,Major Appliances,5,1,1,N,Y,Great filter/half the cost !,"Easy installation !  The filter did enable a minor leaking issue at the point where water exits the refrigerator, but that only lasted a day or two.  Works great and water tastes great for half the cost of OEM",7/27/15,POSITIVE
4360,US,19736353,R32PKMB3QOJ1LU,B008OIX9I0,671980736,"Magic Chef Microwave Glass Turntable Plate / Tray 11 1/4"" 203500",Major Appliances,5,0,0,N,Y,Five Stars,It was exactly as advertised,7/27/15,POSITIVE
4361,US,29589586,REW2PZ8AK96R4,B00LTFC3JQ,478580237,Frigidaire Dryer Control Board Part 134557200 134557200R Model AEQ6400HE0 AGQB7000ES0,Major Appliances,5,0,0,N,Y,Five Stars,Working so far,7/27/15,POSITIVE
4362,US,12613039,R11ICWBK5PTWMW,B00C7MWQS8,54333510,Certified Appliance 90-1028 3-wire Dryer Cord (10ft),Major Appliances,5,0,0,N,Y,Perfect,Perfect for what we were looking for. Works great!,7/27/15,POSITIVE
4363,US,42317836,R29AGYW8M01UZ9,B00R3SLDNU,93958299,"SPT WC-31U Under-Counter 32-Bottle Wine and Beverage Cooler, Stainless Steel",Major Appliances,2,8,8,N,Y,Doesn't hold the temp properly,"The unit looks good, but I have two major complaints with it:<br /><br />1. It doesn't keep a consistent temperature. For any kind of refrigerator appliance, that's pretty key. It ranges over the course of the day 9-10 degrees from what I have it set to.<br /><br />2. It's noisier than I had hoped for.",7/27/15,MIXED
4364,US,47471601,R2ZINKFQDXQHG3,B00IY7BNUW,874236579,Avalon Bay Portable Ice Maker,Major Appliances,3,0,1,N,Y,Three Stars,I thought the large cube setting would make larger ice cubes.,7/27/15,NEUTRAL
4365,US,24807584,R359YFRT90IRCG,B003T60UDY,451476261,"Samsung RF197 18 Cubic Foot French Door Refrigerator with 3 Doors and Integrated Water & Ice,",Major Appliances,5,0,1,N,N,4 years and still working well,"We have had this refrigerator for 4 years and LOVE it!  It cools consistently and the freezer also works beautifully.  I have read the negative reviews and hope I haven't just jinxed myself because this fridge is not only beautiful but functional for our small kitchen.  With 2 teenage boys at home, this appliance gets A LOT of use.  Bottom line:  durable, reliable, simple yet nice features, and good looking.",7/27/15,POSITIVE
4366,US,1302378,R19P8U62ISF9E3,B000FAR33M,650911448,Danby DAR195BL 1.8 cu.ft. All Refrigerator -  Black,Major Appliances,5,1,1,N,Y,Over all good buy,"I bought it when it was 120$, and am very happy with it. Fits a lot of food considering it's a mini fridge. Right now I can fist 2 loaves of bread, a 2 liter soda, 6 more soda cans, a container of strawberries, and a container of applesauce.<br /><br />It's very compact, pretty heavy(not surprising for a fridge), and also can serve as a small table or night stand.<br /><br />I've read other reviews about the whistling noise, and have not ever hear it once. What I do hear occasionally- is a low humming noise, which is about as loud as a computer fan.",7/27/15,POSITIVE
4367,US,23656883,R1XBXJS2W5UO3Y,B000SQN4U4,775763545,Bosch 093046 *USE 093406,Major Appliances,5,0,0,N,Y,Five Stars,Simply great replacement for the basket that we originally have for about 4 years before lid gave up.,7/27/15,POSITIVE
4368,US,249940,R1F7N9KDXDH3NU,B006YGD4MA,212165402,"SPT 18-Inch Portable Dishwasher, Stainless Steel",Major Appliances,5,0,0,N,Y,We love this portable dishwasher,We love this portable dishwasher.  Bought it for our office and it's so easy to use and we don't have to do dish anymore.,7/27/15,POSITIVE
4369,US,47274692,R10Y5QPB11CIQV,B0046XD52W,892941206,NewAir AW-121E 12-Bottle Thermoelectric Wine Cooler,Major Appliances,5,0,0,N,Y,Five Stars,great,7/27/15,POSITIVE
4370,US,31772486,R2WD54GFIY3DS2,B00U35XR8Y,144060647,"IcePure Water Filter Replacement Cartridge for Whirlpool, Maytag, Amana, Jenn-Air, KitchenAid and Kenmore",Major Appliances,5,0,0,N,Y,Good fit.,"Now, how do I rate a water filter for the refrigerator, other than it fit, it was much less expensive than the original brand (which I couldn't get at the local appliance store anyway), shipped quickly, and packaged well.  What more could you ask for?",7/27/15,POSITIVE
4371,US,12860122,R3RGAFCHY1AU16,B00LKKITI4,152429430,"NEW Part # 5300622034, AP2135128, 351, AH451032, EA451032, PS451032 - Replacement Electric Dryer Restring Heating Coil for Frigidiare Electrolux Gibson Westinghouse Dryers (Works with Heater Housing , 131553900, AP2107129, 131475400, 131505700, 407685, AH418120, EA418120, PS418120)",Major Appliances,5,0,0,N,Y,Five Stars,worked great and easy fit,7/27/15,POSITIVE
4372,US,33268688,R1U46BRRPEXLKB,B00009V3UW,911889729,"RANGE KLEEN RGP-300 Chrome Range Round Pan/Orange Label (8.26"")",Major Appliances,3,0,1,N,Y,They didn't fit my range and it was hard to ...,They didn't fit my range and it was hard to tell from the description whether it would or not because it's &#34;universal&#34; but not for me.,7/27/15,NEGATIVE
4373,US,41580142,R1DBCQID6KGVDK,B00G23MKHA,18137719,"Whynter IMC-490SS Portable Ice Maker, 49-Pound, Stainless Steel",Major Appliances,1,7,11,N,Y,I read some bad reviews but took a chance anyway,"I read some bad reviews but took a chance anyway.  The ice maker did not work right out of the box.  After two days of calling, I was able to talk to the manufacture help line.  After the basic help was provided, 'Is it plugged in and turned on?', 'Did you add enough water?', a trouble ticket was created.  I sent them more information, called four more times, unable to talk to anyone and three weeks later, I sent it back to Amazon.  Amazon Prime is the only way to go!!!",7/27/15,NEGATIVE
